,0
18346,Salmonella_enterica
18347,Escherichia_fergusonii
18348,Streptococcus_pneumoniae
18349,Bacteroides_fragilis
18350,Bacteroides_fragilis
18351,Escherichia_coli
18352,Salmonella_enterica
18353,Escherichia_fergusonii
18354,Streptococcus_pneumoniae
18355,Streptococcus_pneumoniae
18356,Escherichia_coli
18357,Enterococcus_hirae
18358,Escherichia_fergusonii
18359,Streptococcus_pyogenes
18360,Salmonella_enterica
18361,Escherichia_coli
18362,Streptococcus_pyogenes
18363,Escherichia_fergusonii
18364,Streptococcus_pneumoniae
18365,Streptococcus_pyogenes
18366,Streptococcus_pneumoniae
18367,Bacteroides_fragilis
18368,Streptococcus_pyogenes
18369,Salmonella_enterica
18370,Streptococcus_pneumoniae
18371,Escherichia_coli
18372,Staphylococcus_aureus
18373,Escherichia_fergusonii
18374,Campylobacter_jejuni
18375,Escherichia_coli
18376,Enterococcus_hirae
18377,Enterococcus_hirae
18378,Escherichia_coli
18379,Escherichia_coli
18380,Enterococcus_hirae
18381,Escherichia_fergusonii
18382,Streptococcus_pyogenes
18383,Enterococcus_hirae
18384,Streptococcus_pneumoniae
18385,Escherichia_fergusonii
18386,Staphylococcus_aureus
18387,Streptococcus_pyogenes
18388,Escherichia_fergusonii
18389,Streptococcus_pneumoniae
18390,Escherichia_coli
18391,Streptococcus_pneumoniae
18392,Escherichia_coli
18393,Enterococcus_hirae
18394,Streptococcus_pneumoniae
18395,Escherichia_coli
18396,Streptococcus_pyogenes
18397,Escherichia_fergusonii
18398,Escherichia_fergusonii
18399,Bacteroides_fragilis
18400,Enterococcus_hirae
18401,Bacteroides_fragilis
18402,Streptococcus_pneumoniae
18403,Streptococcus_pyogenes
18404,Enterococcus_hirae
18405,Staphylococcus_aureus
18406,Streptococcus_pneumoniae
18407,Bacteroides_fragilis
18408,Enterococcus_hirae
18409,Bacteroides_fragilis
18410,Streptococcus_pyogenes
18411,Streptococcus_pneumoniae
18412,Bacteroides_fragilis
18413,Streptococcus_pyogenes
18414,Salmonella_enterica
18415,Escherichia_coli
18416,Escherichia_fergusonii
18417,Staphylococcus_aureus
18418,Enterococcus_hirae
18419,Streptococcus_pneumoniae
18420,Salmonella_enterica
18421,Streptococcus_pyogenes
18422,Streptococcus_pyogenes
18423,Escherichia_coli
18424,Streptococcus_pyogenes
18425,Enterococcus_hirae
18426,Escherichia_coli
18427,Klebsiella_pneumoniae
18428,Streptococcus_pneumoniae
18429,Escherichia_fergusonii
18430,Salmonella_enterica
18431,Escherichia_coli
18432,Enterococcus_hirae
18433,Bacteroides_fragilis
18434,Campylobacter_jejuni
18435,Campylobacter_jejuni
18436,Bacteroides_fragilis
18437,Escherichia_coli
18438,Staphylococcus_aureus
18439,Salmonella_enterica
18440,Streptococcus_pneumoniae
18441,Streptococcus_pneumoniae
18442,Escherichia_fergusonii
18443,Bacteroides_fragilis
18444,Escherichia_coli
18445,Streptococcus_pneumoniae
18446,Streptococcus_pyogenes
18447,Streptococcus_pyogenes
18448,Streptococcus_pyogenes
18449,Streptococcus_pyogenes
18450,Enterococcus_hirae
18451,Streptococcus_pyogenes
18452,Streptococcus_pyogenes
18453,Streptococcus_pyogenes
18454,Salmonella_enterica
18455,Escherichia_fergusonii
18456,Escherichia_fergusonii
18457,Escherichia_fergusonii
18458,Streptococcus_pneumoniae
18459,Salmonella_enterica
18460,Escherichia_coli
18461,Bacteroides_fragilis
18462,Streptococcus_pyogenes
18463,Staphylococcus_aureus
18464,Escherichia_fergusonii
18465,Bacteroides_fragilis
18466,Bacteroides_fragilis
18467,Staphylococcus_aureus
18468,Bacteroides_fragilis
18469,Staphylococcus_aureus
18470,Escherichia_fergusonii
18471,Streptococcus_pneumoniae
18472,Escherichia_fergusonii
18473,Escherichia_coli
18474,Bacteroides_fragilis
18475,Escherichia_coli
18476,Enterococcus_hirae
18477,Escherichia_coli
18478,Staphylococcus_aureus
18479,Salmonella_enterica
18480,Streptococcus_pneumoniae
18481,Bacteroides_fragilis
18482,Escherichia_coli
18483,Klebsiella_pneumoniae
18484,Streptococcus_pneumoniae
18485,Escherichia_fergusonii
18486,Enterococcus_hirae
18487,Campylobacter_jejuni
18488,Streptococcus_pyogenes
18489,Streptococcus_pneumoniae
18490,Streptococcus_pneumoniae
18491,Bacteroides_fragilis
18492,Enterococcus_hirae
18493,Campylobacter_jejuni
18494,Streptococcus_pyogenes
18495,Bacteroides_fragilis
18496,Staphylococcus_aureus
18497,Campylobacter_jejuni
18498,Escherichia_fergusonii
18499,Streptococcus_pyogenes
18500,Escherichia_coli
18501,Streptococcus_pneumoniae
18502,Streptococcus_pyogenes
18503,Salmonella_enterica
18504,Escherichia_coli
18505,Escherichia_coli
18506,Salmonella_enterica
18507,Staphylococcus_aureus
18508,Escherichia_fergusonii
18509,Streptococcus_pyogenes
18510,Streptococcus_pyogenes
18511,Streptococcus_pneumoniae
18512,Escherichia_fergusonii
18513,Enterococcus_hirae
18514,Enterococcus_hirae
18515,Escherichia_fergusonii
18516,Streptococcus_pneumoniae
18517,Streptococcus_pneumoniae
18518,Escherichia_coli
18519,Klebsiella_pneumoniae
18520,Escherichia_fergusonii
18521,Salmonella_enterica
18522,Streptococcus_pyogenes
18523,Bacteroides_fragilis
18524,Streptococcus_pneumoniae
18525,Streptococcus_pneumoniae
18526,Enterococcus_hirae
18527,Bacteroides_fragilis
18528,Bacteroides_fragilis
18529,Streptococcus_pneumoniae
18530,Escherichia_coli
18531,Campylobacter_jejuni
18532,Bacteroides_fragilis
18533,Streptococcus_pyogenes
18534,Staphylococcus_aureus
18535,Streptococcus_pneumoniae
18536,Bacteroides_fragilis
18537,Streptococcus_pyogenes
18538,Escherichia_fergusonii
18539,Streptococcus_pyogenes
18540,Enterococcus_hirae
18541,Salmonella_enterica
18542,Escherichia_fergusonii
18543,Enterococcus_hirae
18544,Escherichia_fergusonii
18545,Campylobacter_jejuni
18546,Staphylococcus_aureus
18547,Streptococcus_pneumoniae
18548,Streptococcus_pyogenes
18549,Salmonella_enterica
18550,Streptococcus_pyogenes
18551,Escherichia_fergusonii
18552,Escherichia_fergusonii
18553,Escherichia_fergusonii
18554,Escherichia_coli
18555,Bacteroides_fragilis
18556,Escherichia_fergusonii
18557,Klebsiella_pneumoniae
18558,Escherichia_coli
18559,Streptococcus_pneumoniae
18560,Streptococcus_pneumoniae
18561,Escherichia_fergusonii
18562,Bacteroides_fragilis
18563,Salmonella_enterica
18564,Enterococcus_hirae
18565,Streptococcus_pyogenes
18566,Enterococcus_hirae
18567,Escherichia_coli
18568,Escherichia_fergusonii
18569,Enterococcus_hirae
18570,Bacteroides_fragilis
18571,Escherichia_fergusonii
18572,Streptococcus_pyogenes
18573,Enterococcus_hirae
18574,Campylobacter_jejuni
18575,Escherichia_coli
18576,Escherichia_coli
18577,Bacteroides_fragilis
18578,Streptococcus_pneumoniae
18579,Salmonella_enterica
18580,Enterococcus_hirae
18581,Campylobacter_jejuni
18582,Escherichia_fergusonii
18583,Enterococcus_hirae
18584,Salmonella_enterica
18585,Escherichia_coli
18586,Streptococcus_pyogenes
18587,Staphylococcus_aureus
18588,Streptococcus_pneumoniae
18589,Escherichia_coli
18590,Escherichia_fergusonii
18591,Enterococcus_hirae
18592,Enterococcus_hirae
18593,Escherichia_coli
18594,Escherichia_coli
18595,Escherichia_coli
18596,Escherichia_fergusonii
18597,Escherichia_coli
18598,Klebsiella_pneumoniae
18599,Escherichia_coli
18600,Escherichia_fergusonii
18601,Streptococcus_pyogenes
18602,Enterococcus_hirae
18603,Enterococcus_hirae
18604,Escherichia_fergusonii
18605,Streptococcus_pyogenes
18606,Streptococcus_pneumoniae
18607,Staphylococcus_aureus
18608,Escherichia_coli
18609,Escherichia_fergusonii
18610,Streptococcus_pyogenes
18611,Enterococcus_hirae
18612,Streptococcus_pneumoniae
18613,Streptococcus_pneumoniae
18614,Staphylococcus_aureus
18615,Streptococcus_pyogenes
18616,Campylobacter_jejuni
18617,Escherichia_coli
18618,Escherichia_coli
18619,Enterococcus_hirae
18620,Bacteroides_fragilis
18621,Escherichia_coli
18622,Streptococcus_pneumoniae
18623,Bacteroides_fragilis
18624,Escherichia_fergusonii
18625,Escherichia_coli
18626,Escherichia_fergusonii
18627,Enterococcus_hirae
18628,Bacteroides_fragilis
18629,Enterococcus_hirae
18630,Streptococcus_pneumoniae
18631,Streptococcus_pneumoniae
18632,Campylobacter_jejuni
18633,Enterococcus_hirae
18634,Streptococcus_pyogenes
18635,Streptococcus_pneumoniae
18636,Salmonella_enterica
18637,Streptococcus_pneumoniae
18638,Enterococcus_hirae
18639,Bacteroides_fragilis
18640,Enterococcus_hirae
18641,Salmonella_enterica
18642,Campylobacter_jejuni
18643,Klebsiella_pneumoniae
18644,Bacteroides_fragilis
18645,Streptococcus_pyogenes
18646,Streptococcus_pneumoniae
18647,Salmonella_enterica
18648,Bacteroides_fragilis
18649,Campylobacter_jejuni
18650,Escherichia_coli
18651,Escherichia_coli
18652,Escherichia_coli
18653,Escherichia_coli
18654,Streptococcus_pyogenes
18655,Streptococcus_pneumoniae
18656,Bacteroides_fragilis
18657,Enterococcus_hirae
18658,Escherichia_fergusonii
18659,Staphylococcus_aureus
18660,Streptococcus_pneumoniae
18661,Streptococcus_pyogenes
18662,Enterococcus_hirae
18663,Escherichia_fergusonii
18664,Escherichia_coli
18665,Bacteroides_fragilis
18666,Streptococcus_pneumoniae
18667,Enterococcus_hirae
18668,Bacteroides_fragilis
18669,Staphylococcus_aureus
18670,Streptococcus_pneumoniae
18671,Streptococcus_pneumoniae
18672,Enterococcus_hirae
18673,Bacteroides_fragilis
18674,Staphylococcus_aureus
18675,Escherichia_coli
18676,Streptococcus_pyogenes
18677,Enterococcus_hirae
18678,Streptococcus_pyogenes
18679,Staphylococcus_aureus
18680,Staphylococcus_aureus
18681,Escherichia_fergusonii
18682,Staphylococcus_aureus
18683,Bacteroides_fragilis
18684,Streptococcus_pyogenes
18685,Bacteroides_fragilis
18686,Streptococcus_pneumoniae
18687,Streptococcus_pneumoniae
18688,Escherichia_coli
18689,Enterococcus_hirae
18690,Streptococcus_pneumoniae
18691,Escherichia_coli
18692,Salmonella_enterica
18693,Escherichia_coli
18694,Escherichia_fergusonii
18695,Salmonella_enterica
18696,Enterococcus_hirae
18697,Escherichia_coli
18698,Salmonella_enterica
18699,Streptococcus_pneumoniae
18700,Escherichia_fergusonii
18701,Streptococcus_pneumoniae
18702,Bacteroides_fragilis
18703,Escherichia_fergusonii
18704,Escherichia_coli
18705,Campylobacter_jejuni
18706,Klebsiella_pneumoniae
18707,Escherichia_coli
18708,Escherichia_fergusonii
18709,Escherichia_coli
18710,Bacteroides_fragilis
18711,Enterococcus_hirae
18712,Escherichia_coli
18713,Staphylococcus_aureus
18714,Escherichia_coli
18715,Streptococcus_pyogenes
18716,Streptococcus_pyogenes
18717,Escherichia_coli
18718,Escherichia_fergusonii
18719,Streptococcus_pyogenes
18720,Escherichia_fergusonii
18721,Streptococcus_pneumoniae
18722,Streptococcus_pneumoniae
18723,Staphylococcus_aureus
18724,Streptococcus_pyogenes
18725,Escherichia_fergusonii
18726,Salmonella_enterica
18727,Streptococcus_pyogenes
18728,Escherichia_fergusonii
18729,Escherichia_coli
18730,Bacteroides_fragilis
18731,Escherichia_coli
18732,Escherichia_fergusonii
18733,Streptococcus_pyogenes
18734,Escherichia_coli
18735,Streptococcus_pneumoniae
18736,Streptococcus_pneumoniae
18737,Escherichia_fergusonii
18738,Escherichia_fergusonii
18739,Bacteroides_fragilis
18740,Escherichia_coli
18741,Enterococcus_hirae
18742,Enterococcus_hirae
18743,Bacteroides_fragilis
18744,Streptococcus_pyogenes
18745,Escherichia_coli
18746,Escherichia_coli
18747,Streptococcus_pyogenes
18748,Escherichia_fergusonii
18749,Escherichia_fergusonii
18750,Streptococcus_pyogenes
18751,Enterococcus_hirae
18752,Enterococcus_hirae
18753,Streptococcus_pneumoniae
18754,Salmonella_enterica
18755,Staphylococcus_aureus
18756,Campylobacter_jejuni
18757,Streptococcus_pyogenes
18758,Bacteroides_fragilis
18759,Escherichia_coli
18760,Staphylococcus_aureus
18761,Enterococcus_hirae
18762,Enterococcus_hirae
18763,Streptococcus_pyogenes
18764,Streptococcus_pyogenes
18765,Enterococcus_hirae
18766,Streptococcus_pneumoniae
18767,Escherichia_fergusonii
18768,Bacteroides_fragilis
18769,Enterococcus_hirae
18770,Streptococcus_pyogenes
18771,Escherichia_fergusonii
18772,Streptococcus_pyogenes
18773,Enterococcus_hirae
18774,Enterococcus_hirae
18775,Escherichia_fergusonii
18776,Salmonella_enterica
18777,Streptococcus_pneumoniae
18778,Streptococcus_pneumoniae
18779,Bacteroides_fragilis
18780,Streptococcus_pyogenes
18781,Campylobacter_jejuni
18782,Escherichia_fergusonii
18783,Escherichia_fergusonii
18784,Streptococcus_pneumoniae
18785,Enterococcus_hirae
18786,Escherichia_coli
18787,Streptococcus_pneumoniae
18788,Streptococcus_pneumoniae
18789,Streptococcus_pyogenes
18790,Streptococcus_pneumoniae
18791,Escherichia_coli
18792,Streptococcus_pyogenes
18793,Enterococcus_hirae
18794,Bacteroides_fragilis
18795,Streptococcus_pyogenes
18796,Streptococcus_pneumoniae
18797,Streptococcus_pyogenes
18798,Enterococcus_hirae
18799,Escherichia_fergusonii
18800,Streptococcus_pneumoniae
18801,Escherichia_coli
18802,Streptococcus_pyogenes
18803,Streptococcus_pneumoniae
18804,Streptococcus_pneumoniae
18805,Enterococcus_hirae
18806,Escherichia_coli
18807,Escherichia_fergusonii
18808,Streptococcus_pneumoniae
18809,Enterococcus_hirae
18810,Streptococcus_pyogenes
18811,Streptococcus_pyogenes
18812,Bacteroides_fragilis
18813,Enterococcus_hirae
18814,Escherichia_coli
18815,Escherichia_coli
18816,Streptococcus_pyogenes
18817,Enterococcus_hirae
18818,Escherichia_coli
18819,Salmonella_enterica
18820,Bacteroides_fragilis
18821,Bacteroides_fragilis
18822,Escherichia_fergusonii
18823,Enterococcus_hirae
18824,Escherichia_coli
18825,Streptococcus_pneumoniae
18826,Bacteroides_fragilis
18827,Klebsiella_pneumoniae
18828,Bacteroides_fragilis
18829,Bacteroides_fragilis
18830,Enterococcus_hirae
18831,Klebsiella_pneumoniae
18832,Salmonella_enterica
18833,Escherichia_fergusonii
18834,Bacteroides_fragilis
18835,Escherichia_fergusonii
18836,Streptococcus_pneumoniae
18837,Streptococcus_pyogenes
18838,Staphylococcus_aureus
18839,Escherichia_fergusonii
18840,Streptococcus_pyogenes
18841,Escherichia_fergusonii
18842,Klebsiella_pneumoniae
18843,Enterococcus_hirae
18844,Escherichia_fergusonii
18845,Escherichia_fergusonii
18846,Bacteroides_fragilis
18847,Staphylococcus_aureus
18848,Escherichia_coli
18849,Bacteroides_fragilis
18850,Escherichia_coli
18851,Salmonella_enterica
18852,Enterococcus_hirae
18853,Escherichia_fergusonii
18854,Bacteroides_fragilis
18855,Escherichia_fergusonii
18856,Staphylococcus_aureus
18857,Bacteroides_fragilis
18858,Bacteroides_fragilis
18859,Streptococcus_pyogenes
18860,Staphylococcus_aureus
18861,Escherichia_coli
18862,Streptococcus_pyogenes
18863,Bacteroides_fragilis
18864,Streptococcus_pneumoniae
18865,Escherichia_coli
18866,Salmonella_enterica
18867,Bacteroides_fragilis
18868,Streptococcus_pneumoniae
18869,Streptococcus_pyogenes
18870,Salmonella_enterica
18871,Escherichia_coli
18872,Enterococcus_hirae
18873,Streptococcus_pneumoniae
18874,Streptococcus_pneumoniae
18875,Streptococcus_pyogenes
18876,Streptococcus_pneumoniae
18877,Escherichia_coli
18878,Bacteroides_fragilis
18879,Streptococcus_pyogenes
18880,Enterococcus_hirae
18881,Enterococcus_hirae
18882,Salmonella_enterica
18883,Escherichia_coli
18884,Escherichia_coli
18885,Escherichia_coli
18886,Streptococcus_pyogenes
18887,Bacteroides_fragilis
18888,Escherichia_fergusonii
18889,Bacteroides_fragilis
18890,Escherichia_fergusonii
18891,Streptococcus_pyogenes
18892,Escherichia_fergusonii
18893,Bacteroides_fragilis
18894,Streptococcus_pneumoniae
18895,Streptococcus_pyogenes
18896,Enterococcus_hirae
18897,Escherichia_fergusonii
18898,Escherichia_coli
18899,Streptococcus_pneumoniae
18900,Escherichia_fergusonii
18901,Bacteroides_fragilis
18902,Escherichia_fergusonii
18903,Bacteroides_fragilis
18904,Escherichia_fergusonii
18905,Escherichia_fergusonii
18906,Klebsiella_pneumoniae
18907,Escherichia_fergusonii
18908,Escherichia_fergusonii
18909,Escherichia_fergusonii
18910,Enterococcus_hirae
18911,Streptococcus_pyogenes
18912,Klebsiella_pneumoniae
18913,Streptococcus_pneumoniae
18914,Bacteroides_fragilis
18915,Bacteroides_fragilis
18916,Escherichia_coli
18917,Escherichia_coli
18918,Streptococcus_pneumoniae
18919,Escherichia_fergusonii
18920,Bacteroides_fragilis
18921,Streptococcus_pyogenes
18922,Staphylococcus_aureus
18923,Bacteroides_fragilis
18924,Streptococcus_pyogenes
18925,Bacteroides_fragilis
18926,Streptococcus_pyogenes
18927,Escherichia_fergusonii
18928,Streptococcus_pyogenes
18929,Escherichia_fergusonii
18930,Streptococcus_pyogenes
18931,Escherichia_fergusonii
18932,Enterococcus_hirae
18933,Escherichia_fergusonii
18934,Escherichia_coli
18935,Enterococcus_hirae
18936,Enterococcus_hirae
18937,Escherichia_coli
18938,Bacteroides_fragilis
18939,Enterococcus_hirae
18940,Bacteroides_fragilis
18941,Bacteroides_fragilis
18942,Enterococcus_hirae
18943,Bacteroides_fragilis
18944,Escherichia_fergusonii
18945,Escherichia_coli
18946,Streptococcus_pyogenes
18947,Streptococcus_pyogenes
18948,Enterococcus_hirae
18949,Klebsiella_pneumoniae
18950,Escherichia_fergusonii
18951,Escherichia_fergusonii
18952,Klebsiella_pneumoniae
18953,Klebsiella_pneumoniae
18954,Bacteroides_fragilis
18955,Enterococcus_hirae
18956,Streptococcus_pyogenes
18957,Bacteroides_fragilis
18958,Enterococcus_hirae
18959,Escherichia_coli
18960,Bacteroides_fragilis
18961,Streptococcus_pneumoniae
18962,Escherichia_coli
18963,Bacteroides_fragilis
18964,Enterococcus_hirae
18965,Streptococcus_pyogenes
18966,Enterococcus_hirae
18967,Enterococcus_hirae
18968,Escherichia_coli
18969,Escherichia_coli
18970,Streptococcus_pneumoniae
18971,Streptococcus_pyogenes
18972,Streptococcus_pyogenes
18973,Streptococcus_pyogenes
18974,Enterococcus_hirae
18975,Bacteroides_fragilis
18976,Escherichia_fergusonii
18977,Staphylococcus_aureus
18978,Salmonella_enterica
18979,Escherichia_coli
18980,Escherichia_fergusonii
18981,Streptococcus_pyogenes
18982,Streptococcus_pneumoniae
18983,Enterococcus_hirae
18984,Klebsiella_pneumoniae
18985,Escherichia_coli
18986,Bacteroides_fragilis
18987,Streptococcus_pyogenes
18988,Bacteroides_fragilis
18989,Escherichia_fergusonii
18990,Escherichia_coli
18991,Enterococcus_hirae
18992,Escherichia_fergusonii
18993,Staphylococcus_aureus
18994,Streptococcus_pneumoniae
18995,Escherichia_coli
18996,Streptococcus_pneumoniae
18997,Streptococcus_pneumoniae
18998,Klebsiella_pneumoniae
18999,Salmonella_enterica
19000,Bacteroides_fragilis
19001,Staphylococcus_aureus
19002,Staphylococcus_aureus
19003,Salmonella_enterica
19004,Streptococcus_pyogenes
19005,Enterococcus_hirae
19006,Bacteroides_fragilis
19007,Escherichia_coli
19008,Bacteroides_fragilis
19009,Enterococcus_hirae
19010,Escherichia_fergusonii
19011,Streptococcus_pneumoniae
19012,Bacteroides_fragilis
19013,Klebsiella_pneumoniae
19014,Escherichia_coli
19015,Enterococcus_hirae
19016,Enterococcus_hirae
19017,Staphylococcus_aureus
19018,Escherichia_coli
19019,Enterococcus_hirae
19020,Bacteroides_fragilis
19021,Escherichia_fergusonii
19022,Streptococcus_pneumoniae
19023,Bacteroides_fragilis
19024,Campylobacter_jejuni
19025,Enterococcus_hirae
19026,Bacteroides_fragilis
19027,Bacteroides_fragilis
19028,Staphylococcus_aureus
19029,Streptococcus_pneumoniae
19030,Enterococcus_hirae
19031,Escherichia_coli
19032,Escherichia_fergusonii
19033,Enterococcus_hirae
19034,Escherichia_fergusonii
19035,Bacteroides_fragilis
19036,Escherichia_fergusonii
19037,Campylobacter_jejuni
19038,Escherichia_coli
19039,Bacteroides_fragilis
19040,Escherichia_coli
19041,Klebsiella_pneumoniae
19042,Bacteroides_fragilis
19043,Staphylococcus_aureus
19044,Bacteroides_fragilis
19045,Streptococcus_pyogenes
19046,Streptococcus_pyogenes
19047,Streptococcus_pneumoniae
19048,Streptococcus_pyogenes
